date,equity
2016-05-26,100000.0
2016-05-27,99886.7455715908
2016-05-31,99743.08016646102
2016-06-01,99771.393481576
2016-06-02,99613.04584133849
2016-06-03,99632.97253984894
2016-06-06,99705.32994980256
2016-06-07,99776.6362046557
2016-06-08,99911.91499318095
2016-06-09,99751.47113387308
2016-06-10,99610.9487521066
2016-06-13,99484.06180115492
2016-06-14,99472.52607005654
2016-06-15,99410.6601973929
2016-06-16,99463.09003867456
2016-06-17,99453.65052664655
2016-06-20,99582.63804747615
2016-06-21,99684.3590574837
2016-06-22,99642.41031155393
2016-06-23,99983.22385851863
2016-06-24,99937.0818042866
2016-06-27,99437.9197469229
2016-06-28,99622.48709368952
2016-06-29,99942.32626768932
2016-06-30,100121.6474107302
2016-07-01,100071.3120481959
2016-07-05,100048.24232632216
2016-07-06,100253.77708476159
2016-07-07,100273.70030262602
2016-07-08,100462.45834721037
2016-07-11,100501.2597189693
2016-07-12,100678.4855131013
2016-07-13,100694.21107185593
2016-07-14,100579.90926678007
2016-07-15,100587.25255973771
2016-07-18,100607.17403727911
2016-07-19,100567.32673138876
2016-07-20,100659.60561888378
2016-07-21,100652.26580657219
2016-07-22,100755.0388418417
2016-07-25,100620.80685760938
2016-07-26,100541.10876518267
2016-07-27,100677.43609832386
2016-07-28,100811.66286158713
2016-07-29,100501.2597189693
2016-08-01,99696.9389823905
2016-08-02,99723.15520827359
2016-08-03,99833.26544537018
2016-08-04,99842.70147675216
2016-08-05,99976.93259082298
2016-08-08,99976.93259082298
2016-08-09,99976.93259082298
2016-08-10,99976.93259082298
2016-08-11,99976.93259082298
2016-08-12,99976.93259082298
2016-08-15,99976.93259082298
2016-08-16,99976.93259082298
2016-08-17,99976.93259082298
2016-08-18,99976.93259082298
2016-08-19,99976.93259082298
2016-08-22,100012.25465932366
2016-08-23,101331.38751425076
2016-08-24,100829.27705147963
2016-08-25,100816.9588117112
2016-08-26,100763.58495589261
2016-08-29,100825.29028973039
2016-08-30,100697.89514276823
2016-08-31,100642.19552203751
2016-09-01,100704.68660978694
2016-09-02,100892.16558206931
2016-09-06,100816.09041847567
2016-09-07,100801.14188347082
2016-09-08,100689.74378381623
2016-09-09,100261.808286001
2016-09-12,100494.11345258183
2016-09-13,100176.2195879084
2016-09-14,100172.14447933581
2016-09-15,100388.1492116263
2016-09-16,100000.01418741135
2016-09-19,100231.41775849066
2016-09-20,100022.49995838644
2016-09-21,100650.3519437483
2016-09-22,100855.4375655929
2016-09-23,100528.1884484957
2016-09-26,100714.82311463264
2016-09-27,101283.05813703177
2016-09-28,101378.29974135444
2016-09-29,101113.68454255916
2016-09-30,101406.3334520444
2016-10-03,101274.19746638797
2016-10-04,101173.91861512614
2016-10-05,101487.14029573539
2016-10-06,101283.54913951799
2016-10-07,101100.35356027614
2016-10-10,101063.87462143408
2016-10-11,99875.37169350208
2016-10-12,99971.4689243879
2016-10-13,99744.59761650611
2016-10-14,99790.78712815835
2016-10-17,99785.35441126612
2016-10-18,99816.59995514083
2016-10-19,100389.90116396561
2016-10-20,100388.54241383914
2016-10-21,100383.1051297196
2016-10-24,100436.08953381103
2016-10-25,100368.16458736255
2016-10-26,100366.80241181559
2016-10-27,100271.70817187183
2016-10-28,100172.53425612816
2016-10-31,100338.27208458017
2016-11-01,99971.4689243879
2016-11-02,99898.11240285402
2016-11-03,99907.62365373933
2016-11-04,99835.62131510461
2016-11-07,100226.8751267324
2016-11-08,100304.31018225935
2016-11-09,100451.03464339538
2016-11-10,100764.8556831099
2016-11-11,101089.54672383617
2016-11-14,101368.0436856829
2016-11-15,101406.08183838314
2016-11-16,101416.9506975881
2016-11-17,101328.6467828562
2016-11-18,101230.83047543217
2016-11-21,101359.89118492407
2016-11-22,101524.27483047692
2016-11-23,101660.12814879435
2016-11-25,101755.22353054494
2016-11-28,101465.85770949327
2016-11-29,101355.81379273783
2016-11-30,101234.9067258116
2016-12-01,101289.24873822265
2016-12-02,101141.16666876698
2016-12-05,101331.36428310914
2016-12-06,101598.99352755776
2016-12-07,101645.18075559633
2016-12-08,101615.29282004127
2016-12-09,101224.03444118616
2016-12-12,100991.7281327985
2016-12-13,100937.38612038743
2016-12-14,101769.60116213531
2016-12-15,102250.40688335906
2016-12-16,102056.9927991797
2016-12-19,102279.00686081105
2016-12-20,102348.47096286496
2016-12-21,102397.50128990767
2016-12-22,102317.14206709174
2016-12-23,102323.9518030197
2016-12-27,102273.5615840437
2016-12-28,102061.07590040009
2016-12-29,102114.19732131099
2016-12-30,101997.06164234084
2017-01-03,102183.6648487854
2017-01-04,102526.89997422094
2017-01-05,101909.89268359693
2017-01-06,101979.34993480988
2017-01-09,101750.53070447789
2017-01-10,102058.35154930617
2017-01-11,102330.76610617498
2017-01-12,102025.6650452133
2017-01-13,102202.7307392155
2017-01-17,101909.89268359693
2017-01-18,101969.81927320849
2017-01-19,101945.30468059055
2017-01-20,101901.71620489469
2017-01-23,101913.97692662415
2017-01-24,102227.24875725392
2017-01-25,102477.86507995092
2017-01-26,102432.91442870811
2017-01-27,102394.78036423425
2017-01-30,102353.9196650528
2017-01-31,102198.64421257463
2017-02-01,102227.24875725392
2017-02-02,102174.12961995669
2017-02-03,102434.27888786873
2017-02-06,102269.46934836867
2017-02-07,102198.64421257463
2017-02-08,102214.98803552447
2017-02-09,102387.96491927214
2017-02-10,102599.08614375512
2017-02-13,102688.97716997928
2017-02-14,102605.89587968308
2017-02-15,103070.35435253651
2017-02-16,103004.82948404252
2017-02-17,103109.94307891048
2017-02-21,103122.230062197
2017-02-22,103159.08530302244
2017-02-23,103006.19736862363
2017-02-24,103198.67859662372
2017-02-27,103352.93441560362
2017-02-28,103122.230062197
2017-03-01,103759.73849443514
2017-03-02,103628.68989925401
2017-03-03,103803.42516551827
2017-03-06,103769.29655940042
2017-03-07,103713.3286140649
2017-03-08,103690.12253207297
2017-03-09,103653.26044040656
2017-03-10,103701.04391439204
2017-03-13,103919.46242631896
2017-03-14,103834.8248533149
2017-03-15,104049.14770414631
2017-03-16,104042.31855750225
2017-03-17,103965.87573210968
2017-03-20,103834.8248533149
2017-03-21,103397.98440404056
2017-03-22,103433.47975293268
2017-03-23,103530.40202560963
2017-03-24,103437.5719886077
2017-03-27,103290.13960723771
2017-03-28,103459.41361143903
2017-03-29,103428.01620725606
2017-03-30,103545.41564360372
2017-03-31,103504.46017445547
2017-04-03,103402.0812069429
2017-04-04,103462.14823879441
2017-04-05,103253.27979918497
2017-04-06,103377.51066579032
2017-04-07,103419.82831048554
2017-04-10,103389.79422365637
2017-04-11,103526.30408090045
2017-04-12,103127.6890406463
2017-04-13,102973.43093805274
2017-04-17,103148.1696297375
2017-04-18,103227.34365706496
2017-04-19,103264.2034651177
2017-04-20,103344.7430934126
2017-04-21,103320.17255226005
2017-04-24,103574.08527127227
2017-04-25,103549.5101628924
2017-04-26,103818.44220893286
2017-04-27,103885.33382020112
2017-04-28,103826.62896389657
2017-05-01,103909.90550316051
2017-05-02,103998.63987906692
2017-05-03,104027.30836492864
2017-05-04,104193.85002538824
2017-05-05,104259.37717749589
2017-05-08,104207.49918422173
2017-05-09,104219.78959292873
2017-05-10,104548.78752901389
2017-05-11,104475.06334568109
2017-05-12,104387.6979961626
2017-05-15,104449.12606175426
2017-05-16,104623.85904440488
2017-05-17,104162.4491957848
2017-05-18,104174.73846268498
2017-05-19,104386.33353700199
2017-05-22,104626.59138814658
2017-05-23,103350.20663908921
2017-05-24,103256.01328473352
2017-05-25,103182.13039025149
2017-05-26,103089.09596982719
2017-05-30,103089.09596982719
2017-05-31,103089.09596982719
2017-06-01,103089.09596982719
2017-06-02,103089.09596982719
2017-06-05,103089.09596982719
2017-06-06,103089.09596982719
2017-06-07,103089.09596982719
2017-06-08,103089.09596982719
2017-06-09,103089.09596982719
2017-06-12,103089.09596982719
2017-06-13,103089.09596982719
2017-06-14,103089.09596982719
2017-06-15,103089.09596982719
2017-06-16,103089.09596982719
2017-06-19,103089.09596982719
2017-06-20,103089.09596982719
2017-06-21,103089.09596982719
2017-06-22,103089.09596982719
2017-06-23,103089.09596982719
2017-06-26,103089.09596982719
2017-06-27,103089.09596982719
2017-06-28,103089.09596982719
2017-06-29,103089.09596982719
2017-06-30,103089.09596982719
2017-07-03,103089.09596982719
2017-07-05,103089.09596982719
2017-07-06,103089.09596982719
2017-07-07,103089.09596982719
2017-07-10,103089.09596982719
2017-07-11,103089.09596982719
2017-07-12,103089.09596982719
2017-07-13,103089.09596982719
2017-07-14,103089.09596982719
2017-07-17,103089.09596982719
2017-07-18,103089.09596982719
2017-07-19,103089.09596982719
2017-07-20,103089.09596982719
2017-07-21,103089.09596982719
2017-07-24,103089.09596982719
2017-07-25,103089.09596982719
2017-07-26,103089.09596982719
2017-07-27,103089.09596982719
2017-07-28,103089.09596982719
2017-07-31,103089.09596982719
2017-08-01,103089.09596982719
2017-08-02,103089.09596982719
2017-08-03,103089.09596982719
2017-08-04,103089.09596982719
2017-08-07,103089.09596982719
2017-08-08,103089.09596982719
2017-08-09,103089.09596982719
2017-08-10,103089.09596982719
2017-08-11,103089.09596982719
2017-08-14,103089.09596982719
2017-08-15,103089.09596982719
