ticker,entry_date,exit_date,entry,exit,shares,pnl,r_multiple,hold_days,reason,regime
WDAY,2017-07-27,2017-08-04,105.66,101.17,126.8696,-569.65,-0.531,8,F3_FAIL,UPTREND
MTB,2017-07-05,2017-08-21,127.0423,117.81,105.3422,-972.55,-0.908,47,F3_FAIL,UPTREND
APPF,2017-09-18,2017-10-26,44.75,44.75,304.8025,0.0,0.0,38,STOP,UPTREND
FORM,2017-09-18,2017-11-01,16.0,16.0,852.4944,0.0,0.0,44,STOP,UPTREND
ALRM,2017-10-17,2017-11-03,47.9,45.95,299.1615,-583.37,-0.509,17,F3_FAIL,UPTREND
KMT,2017-10-30,2017-11-15,33.9663,33.9663,443.4216,0.0,0.0,16,STOP,UPTREND
ACLS,2017-10-12,2017-12-01,29.95,29.95,474.001,0.0,0.0,50,STOP,UPTREND
ENTG,2017-10-13,2017-12-01,28.2929,28.2929,501.6273,0.0,0.0,49,STOP,UPTREND
KLIC,2017-11-02,2017-12-28,19.4617,21.0929,759.7111,1239.28,1.048,56,F3_FAIL,UPTREND
LNTH,2017-12-28,2017-12-29,22.3,20.516,651.8807,-1162.96,-1.0,1,STOP,UPTREND
ALGN,2017-04-20,2018-04-13,117.5,261.72,112.1817,16178.85,15.343,358,F4_FAIL,CHOPPY
TER,2017-09-29,2018-04-13,35.612,41.7563,386.247,2373.23,2.157,196,F4_FAIL,UPTREND
YUM,2018-04-05,2018-05-04,74.2633,71.2219,199.6698,-607.27,-0.512,29,F3_FAIL,CHOPPY
SUPN,2018-04-30,2018-05-08,48.0,44.16,312.0779,-1198.38,-1.0,8,STOP,CHOPPY
PENG,2018-06-07,2018-06-07,25.29,23.2668,590.7595,-1195.22,-1.0,0,STOP,UPTREND
CZR,2018-05-30,2018-06-18,45.0,41.4,328.5056,-1182.62,-1.0,19,STOP,CHOPPY
APTV,2018-06-04,2018-06-28,97.8467,90.019,151.6726,-1187.25,-1.0,24,STOP,CHOPPY
ZBRA,2018-09-17,2018-10-04,178.03,163.7876,86.4056,-1230.62,-1.0,17,STOP,UPTREND
NGVT,2018-08-08,2018-10-10,100.08,92.0736,148.2354,-1186.83,-1.0,63,STOP,UPTREND
QCOM,2018-08-20,2018-10-11,54.5494,54.5494,275.049,0.0,0.0,52,STOP,UPTREND
CTAS,2018-05-07,2018-10-16,40.5496,43.8441,364.8924,1202.13,1.016,162,F4_FAIL,CHOPPY
AZO,2018-08-07,2018-10-17,728.48,728.48,20.3431,0.0,0.0,71,STOP,UPTREND
OLLI,2018-11-01,2018-11-15,93.65,86.158,153.0924,-1146.97,-1.0,14,STOP,CHOPPY
VST,2018-11-13,2018-11-20,21.1707,19.477,682.7586,-1156.36,-1.0,7,STOP,CHOPPY
ORLY,2018-06-22,2018-12-31,19.2227,22.9553,756.5966,2824.12,2.427,192,F4_FAIL,UPTREND
VST,2019-02-06,2019-03-20,21.5214,22.0035,669.1419,322.58,0.28,42,F3_FAIL,CHOPPY
KTOS,2019-01-30,2019-03-27,15.32,15.32,926.7532,0.0,0.0,56,STOP,CHOPPY
NEO,2019-04-01,2019-04-17,21.1,19.412,701.8324,-1184.69,-1.0,16,STOP,CHOPPY
CLH,2019-04-02,2019-05-28,71.85,66.102,206.133,-1184.85,-1.0,56,STOP,UPTREND
CDW,2019-04-04,2019-05-31,92.4326,92.4326,161.4042,0.0,0.0,57,STOP,UPTREND
UA,2019-07-16,2019-07-19,24.3,23.95,666.252,-233.19,-0.18,3,F3_FAIL,UPTREND
LII,2019-02-01,2019-07-24,210.7421,240.5741,67.4642,2012.59,1.769,173,F3_FAIL,CHOPPY
SGI,2019-07-25,2019-08-05,18.7549,17.2545,859.7112,-1289.9,-1.0,11,STOP,UPTREND
WING,2019-07-25,2019-09-09,85.8836,85.8836,187.7397,0.0,0.0,46,STOP,UPTREND
RNG,2019-02-01,2019-09-12,92.3648,127.1327,153.9282,5351.75,4.705,223,F3_FAIL,CHOPPY
FICO,2019-04-01,2019-10-01,273.78,303.28,54.0897,1595.64,1.347,183,F4_FAIL,CHOPPY
CSGP,2019-04-02,2019-10-10,48.1,60.188,307.9138,3722.06,3.141,191,F4_FAIL,UPTREND
BAH,2019-04-26,2019-10-22,52.0527,60.6395,288.0224,2473.2,2.062,179,F3_FAIL,UPTREND
AMT,2019-10-21,2019-10-28,193.4012,177.9291,83.7388,-1295.62,-1.0,7,STOP,CHOPPY
DE,2019-11-04,2019-11-19,162.9994,159.2396,97.2746,-365.73,-0.288,15,F3_FAIL,UPTREND
BLMN,2019-11-27,2019-12-03,19.8535,19.603,832.2271,-208.44,-0.158,6,F3_FAIL,UPTREND
BCO,2019-11-26,2019-12-05,85.7784,84.4011,190.9136,-262.95,-0.201,9,F3_FAIL,UPTREND
SYF,2019-11-26,2020-01-15,31.9874,30.1622,511.9603,-934.41,-0.713,50,F3_FAIL,UPTREND
VAC,2019-12-18,2020-01-23,108.7248,107.395,151.7864,-201.84,-0.153,36,F3_FAIL,UPTREND
STT,2019-12-09,2020-01-24,62.9532,64.5523,262.2425,419.34,0.318,46,F3_FAIL,UPTREND
WDC,2020-01-24,2020-01-27,53.2718,49.01,319.969,-1363.63,-1.0,3,STOP,UPTREND
MANH,2020-01-29,2020-02-05,87.32,80.3344,191.1474,-1335.28,-1.0,7,STOP,UPTREND
PFGC,2020-01-28,2020-02-10,52.29,53.99,316.5907,538.2,0.406,13,F3_FAIL,UPTREND
ADSK,2020-01-16,2020-02-24,192.51,192.51,87.2607,0.0,0.0,39,STOP,UPTREND
AMP,2019-11-26,2020-02-25,145.1227,145.1227,112.8442,0.0,0.0,91,STOP,UPTREND
FBIN,2019-11-26,2020-02-27,49.8298,49.8298,328.6441,0.0,0.0,93,STOP,UPTREND
ALLE,2019-11-26,2020-02-27,110.3362,110.3362,148.4214,0.0,0.0,93,STOP,UPTREND
CWEN,2020-02-20,2020-02-27,16.8419,15.4945,1034.7255,-1394.14,-1.0,7,STOP,UPTREND
GSHD,2020-02-28,2020-03-02,50.2078,50.2078,315.2029,0.0,0.0,3,STOP,CHOPPY
PODD,2019-07-12,2020-03-18,123.72,123.72,130.6298,0.0,0.0,250,STOP,UPTREND
NOW,2020-05-21,2020-05-27,78.104,71.8557,189.4219,-1183.57,-1.0,6,STOP,CHOPPY
MOH,2020-05-08,2020-06-03,179.38,179.38,82.7598,0.0,0.0,26,STOP,CHOPPY
KNX,2020-06-02,2020-06-10,38.4639,38.268,383.6197,-75.12,-0.064,8,F3_FAIL,CHOPPY
TMO,2020-05-19,2020-06-15,340.5929,335.7134,43.4161,-211.85,-0.179,27,F3_FAIL,CHOPPY
DG,2020-06-01,2020-06-18,175.9862,176.0137,83.9905,2.32,0.002,17,F3_FAIL,CHOPPY
ALRM,2020-07-10,2020-08-03,70.33,64.7036,223.4164,-1257.03,-1.0,24,STOP,UPTREND
TECH,2020-07-06,2020-08-06,66.6266,65.0263,229.651,-367.51,-0.3,31,F3_FAIL,CHOPPY
ENPH,2020-09-02,2020-09-03,80.0,73.6,220.2786,-1409.78,-1.0,1,STOP,UPTREND
ZBRA,2020-07-28,2020-09-04,287.83,264.8036,56.4509,-1299.86,-1.0,38,STOP,UPTREND
PLMR,2020-08-05,2020-09-08,101.99,101.99,163.1949,0.0,0.0,34,STOP,UPTREND
SNX,2020-08-05,2020-09-09,61.0379,58.64,272.6871,-653.87,-0.491,35,F3_FAIL,UPTREND
XYL,2020-09-09,2020-09-16,76.8931,79.8934,202.4215,607.33,0.488,7,F3_FAIL,UPTREND
NSC,2020-09-14,2020-10-15,196.151,195.9812,80.3338,-13.64,-0.011,31,F3_FAIL,UPTREND
DOCU,2020-06-11,2020-11-17,145.0,211.91,101.4706,6789.4,5.768,159,F4_FAIL,CHOPPY
AHCO,2020-12-04,2020-12-15,35.08,35.08,527.7355,0.0,0.0,11,STOP,UPTREND
RCUS,2020-12-16,2020-12-28,31.38,28.8696,595.2098,-1494.21,-1.0,12,STOP,UPTREND
RCUS,2020-12-29,2020-12-31,28.79,26.4868,661.6731,-1523.97,-1.0,2,STOP,UPTREND
AHCO,2020-12-16,2021-01-05,35.0,35.0,533.6481,0.0,0.0,20,STOP,UPTREND
SAM,2020-07-08,2021-01-14,582.2,910.71,26.3839,8667.36,7.053,190,F3_FAIL,CHOPPY
ADSK,2020-12-15,2021-01-21,288.2,306.46,64.8383,1183.95,0.792,37,F3_FAIL,UPTREND
PGNY,2021-01-25,2021-01-25,50.0,46.0,403.0224,-1612.09,-1.0,0,STOP,UPTREND
PGNY,2021-01-26,2021-01-27,48.2,44.344,417.6626,-1610.51,-1.0,1,STOP,UPTREND
PGNY,2021-01-28,2021-01-28,43.56,43.56,434.8757,0.0,0.0,0,STOP,UPTREND
CORT,2021-01-25,2021-02-09,28.35,28.35,710.7978,0.0,0.0,15,STOP,UPTREND
PGNY,2021-02-02,2021-02-25,49.13,49.13,404.7472,0.0,0.0,23,STOP,UPTREND
RCUS,2021-01-07,2021-03-09,28.92,32.38,647.2317,2239.42,1.496,61,F3_FAIL,UPTREND
CDNS,2020-06-19,2021-03-12,94.98,125.74,156.6788,4819.44,4.048,266,F3_FAIL,CHOPPY
UPWK,2021-01-05,2021-04-29,33.15,46.69,561.2806,7599.74,5.106,114,F4_FAIL,UPTREND
LSCC,2021-04-28,2021-05-03,53.59,49.3028,369.5946,-1584.53,-1.0,5,STOP,UPTREND
PINS,2020-09-09,2021-05-04,34.62,62.3,449.5901,12444.66,9.994,237,F4_FAIL,UPTREND
TT,2021-04-30,2021-05-04,164.2334,164.1957,116.0608,-4.37,-0.003,4,F3_FAIL,UPTREND
VVV,2021-06-09,2021-06-14,33.4095,33.1066,557.9385,-168.96,-0.113,5,F3_FAIL,UPTREND
CC,2021-06-08,2021-06-17,30.6982,28.2424,605.9604,-1488.15,-1.0,9,STOP,UPTREND
PANW,2021-06-28,2021-07-02,63.2583,62.1367,290.2699,-325.59,-0.222,4,F3_FAIL,UPTREND
STAA,2021-06-24,2021-07-06,155.0,142.6,118.6759,-1471.58,-1.0,12,STOP,UPTREND
VICR,2021-08-24,2021-08-27,123.0,122.84,152.5549,-24.41,-0.016,3,F3_FAIL,UPTREND
HOLX,2021-08-31,2021-09-13,79.61,78.5,240.6498,-267.12,-0.174,13,F3_FAIL,UPTREND
NOW,2021-08-10,2021-09-23,117.6,132.844,157.0957,2394.77,1.62,44,F3_FAIL,UPTREND
CDNS,2021-08-13,2021-09-28,152.32,152.32,120.9339,0.0,0.0,46,STOP,UPTREND
JHG,2021-09-17,2021-10-01,34.4079,33.8649,558.8399,-303.42,-0.197,14,F3_FAIL,UPTREND
SYNA,2021-08-24,2021-10-04,174.5,174.5,107.5315,0.0,0.0,41,STOP,UPTREND
PARR,2021-10-26,2021-10-27,17.09,15.7228,1141.8279,-1561.11,-1.0,1,STOP,UPTREND
RRR,2021-10-14,2021-11-03,45.4154,41.7821,418.2817,-1519.71,-1.0,20,STOP,CHOPPY
EOG,2021-11-08,2021-11-19,77.4956,71.2959,258.081,-1600.01,-1.0,11,STOP,UPTREND
DFIN,2021-11-12,2021-11-19,50.85,46.782,389.9477,-1586.31,-1.0,7,STOP,UPTREND
DFIN,2021-11-24,2021-12-13,47.51,43.7092,403.643,-1534.17,-1.0,19,STOP,UPTREND
EPAM,2021-07-12,2022-01-10,536.82,536.82,33.8477,0.0,0.0,182,STOP,UPTREND
TER,2021-11-30,2022-01-10,151.1699,151.1699,127.289,0.0,0.0,41,STOP,UPTREND
ARCB,2021-09-16,2022-01-28,70.0748,83.9386,272.9142,3783.64,2.473,134,F4_FAIL,UPTREND
CARG,2022-04-01,2022-04-20,42.82,39.3944,417.863,-1431.43,-1.0,19,STOP,CHOPPY
CORT,2022-07-28,2022-08-04,28.97,26.6524,608.2936,-1409.78,-1.0,7,STOP,CHOPPY
AZO,2022-07-20,2022-09-28,2224.8101,2169.4399,7.962,-440.86,-0.311,70,F4_FAIL,CHOPPY
MCRI,2022-12-06,2022-12-28,73.2698,67.4082,237.6961,-1393.28,-1.0,22,STOP,CHOPPY
AIT,2022-11-22,2023-01-05,128.0961,117.8484,136.4672,-1398.47,-1.0,44,STOP,CHOPPY
MET,2022-11-18,2023-01-12,68.7176,64.5919,254.4127,-1049.65,-0.75,55,F3_FAIL,CHOPPY
OXM,2023-03-06,2023-03-10,106.506,97.9855,159.6386,-1360.2,-1.0,4,STOP,CHOPPY
PANW,2023-04-03,2023-04-28,99.005,91.0846,170.9766,-1354.2,-1.0,25,STOP,CHOPPY
APLS,2023-05-08,2023-05-16,92.39,84.9988,189.97,-1404.11,-1.0,8,STOP,UPTREND
WST,2023-04-06,2023-05-17,343.0599,343.0599,49.2021,0.0,0.0,41,STOP,UPTREND
TYL,2023-05-19,2023-06-02,399.77,397.69,43.4404,-90.36,-0.065,14,F4_FAIL,UPTREND
EXP,2023-05-18,2023-06-08,160.0575,166.0622,107.8486,647.6,0.469,21,F3_FAIL,UPTREND
CARS,2023-05-12,2023-06-26,18.94,18.1,922.3278,-774.76,-0.554,45,F4_FAIL,UPTREND
NWS,2023-06-07,2023-07-05,18.8222,19.282,923.1868,424.47,0.305,28,F3_FAIL,UPTREND
AAPL,2023-04-06,2023-07-18,160.1105,191.2276,105.4225,3280.45,2.429,103,F3_FAIL,UPTREND
LW,2023-03-21,2023-07-27,94.0921,96.404,178.8933,413.6,0.307,128,F3_FAIL,CHOPPY
CMG,2023-04-17,2023-07-31,34.96,39.2456,491.3405,2105.69,1.532,105,F3_FAIL,UPTREND
PEN,2023-06-12,2023-08-01,324.28,298.3376,53.6387,-1391.52,-1.0,50,STOP,UPTREND
GKOS,2023-09-01,2023-10-04,75.36,69.3312,226.4404,-1365.16,-1.0,33,STOP,UPTREND
PLUS,2023-10-10,2023-10-24,65.6306,60.3801,257.409,-1351.51,-1.0,14,STOP,CHOPPY
HNI,2023-12-05,2023-12-28,37.5503,39.3384,445.4012,796.43,0.595,23,F3_FAIL,UPTREND
ELF,2023-12-26,2024-01-02,144.26,132.7192,121.3802,-1400.82,-1.0,7,STOP,UPTREND
VRRM,2023-12-26,2024-01-05,23.0,21.16,761.3176,-1400.82,-1.0,10,STOP,UPTREND
CRVL,2023-12-06,2024-01-17,74.0733,76.45,225.543,536.04,0.401,42,F3_FAIL,UPTREND
GEN,2024-01-22,2024-02-02,22.6204,20.8107,754.6679,-1365.67,-1.0,11,STOP,UPTREND
OC,2024-01-10,2024-02-15,144.8687,133.2792,117.0011,-1355.98,-1.0,36,STOP,UPTREND
NVR,2024-01-11,2024-04-30,7149.7002,7438.8501,2.3816,688.65,0.506,110,F3_FAIL,UPTREND
EXP,2024-01-24,2024-05-20,206.7068,254.6973,81.6969,3920.68,2.902,117,F3_FAIL,UPTREND
MLM,2023-12-12,2024-05-30,472.3745,560.8809,35.7041,3160.05,2.342,170,F3_FAIL,UPTREND
HUBB,2024-02-06,2024-05-31,340.874,380.4736,50.7637,2010.22,1.452,115,F3_FAIL,UPTREND
TOL,2023-12-08,2024-06-10,89.1286,117.6778,187.6188,5356.36,4.004,185,F3_FAIL,UPTREND
TDG,2023-12-11,2024-07-19,870.8365,1097.1929,19.2995,4368.56,3.249,221,F3_FAIL,UPTREND
JPM,2024-02-20,2024-07-29,171.6653,204.2999,102.4988,3345.01,2.376,160,F3_FAIL,UPTREND
AFL,2024-06-03,2024-07-29,86.5102,91.1679,222.1662,1034.79,0.673,56,F3_FAIL,UPTREND
CRVL,2024-08-30,2024-09-11,106.6667,98.1333,179.8748,-1534.93,-1.0,12,STOP,UPTREND
CHEF,2024-09-27,2024-10-03,42.83,39.99,443.4924,-1259.52,-0.829,6,F4_FAIL,UPTREND
GE,2024-10-14,2024-10-22,190.3045,175.0801,99.1,-1508.73,-1.0,8,STOP,UPTREND
ETN,2024-10-18,2024-10-31,344.0242,316.5022,55.2736,-1521.24,-1.0,13,STOP,UPTREND
KKR,2024-10-14,2024-11-04,135.0419,135.0419,139.6543,0.0,0.0,21,STOP,UPTREND
SKYW,2024-11-01,2024-12-18,99.43,99.43,185.2297,0.0,0.0,47,STOP,UPTREND
CENX,2024-10-25,2024-12-19,17.97,17.97,1037.4945,0.0,0.0,55,STOP,UPTREND
PIPR,2024-10-07,2024-12-20,278.5246,278.5246,67.6326,0.0,0.0,74,STOP,UPTREND
WAB,2024-10-15,2024-12-30,187.3445,187.3445,100.8168,0.0,0.0,76,STOP,UPTREND
DAL,2024-11-05,2025-01-03,56.2597,56.2597,327.4399,0.0,0.0,59,STOP,UPTREND
ZBRA,2024-10-15,2025-01-13,376.74,376.74,50.1339,0.0,0.0,90,STOP,UPTREND
EME,2024-10-16,2025-01-27,446.0627,446.0627,42.2771,0.0,0.0,103,STOP,UPTREND
TJX,2025-05-12,2025-06-09,128.7397,125.2329,143.3792,-502.8,-0.34,28,F3_FAIL,CHOPPY
CRK,2025-06-09,2025-07-02,24.6,24.6,754.692,0.0,0.0,23,STOP,CHOPPY
AXON,2025-05-28,2025-07-10,748.81,748.81,24.6048,0.0,0.0,43,STOP,CHOPPY
MOS,2025-07-02,2025-08-06,36.1497,33.2578,518.0746,-1498.26,-1.0,35,STOP,UPTREND
DY,2025-06-30,2025-08-20,245.02,245.02,78.1353,0.0,0.0,51,STOP,CHOPPY
SMTC,2025-09-18,2025-09-25,63.44,58.3648,310.539,-1576.05,-1.0,7,STOP,UPTREND
PH,2025-07-03,2025-09-26,711.5348,747.7065,26.3912,954.62,0.635,85,F3_FAIL,UPTREND
META,2025-07-02,2025-09-30,713.654,733.1539,26.2428,511.73,0.342,90,F3_FAIL,UPTREND
HII,2025-09-30,2025-10-17,277.5449,277.9221,70.6134,26.63,0.017,17,F3_FAIL,UPTREND
ALLE,2025-09-08,2025-10-24,170.8832,166.6691,114.1931,-481.22,-0.308,46,F3_FAIL,UPTREND
CALX,2025-06-10,2025-12-01,48.33,54.67,382.1519,2422.84,1.64,174,F4_FAIL,CHOPPY
MS,2025-07-02,2026-02-09,139.0254,182.35,134.7111,5836.3,3.895,222,F3_FAIL,UPTREND
DXPE,2026-02-26,2026-02-26,162.5,149.5,138.2608,-1797.39,-1.0,0,STOP,UPTREND
MCHP,2026-01-22,2026-03-03,78.5475,72.2637,269.557,-1693.84,-1.0,40,STOP,UPTREND
FIVE,2025-07-15,2026-03-18,134.5,212.47,138.0611,10764.63,7.246,246,FORCE_CLOSE,UPTREND
FORM,2026-01-05,2026-03-18,60.73,96.18,332.0153,11769.94,7.297,72,FORCE_CLOSE,UPTREND
