ticker,entry_date,exit_date,entry,exit,shares,pnl,r_multiple,hold_days,reason,regime
4905,2015-01-14,2015-01-30,30.1845,32.4371,209.0858,470.98,3.539,16,MA10_BREAK,CHOPPY
3046,2015-01-30,2015-02-02,9.6836,9.351,1310.261,-435.78,-1.0,3,STOP,UPTREND
8444,2015-02-24,2015-02-26,33.9223,33.1667,372.0799,-281.12,-1.0,2,STOP,UPTREND
3490,2015-03-11,2015-03-17,107.1448,107.1448,117.4733,-0.0,-0.0,6,MA10_BREAK,UPTREND
2231,2015-10-05,2015-10-12,172.9372,162.8418,72.7816,-734.75,-1.0,7,STOP,CHOPPY
2231,2015-10-13,2015-10-29,165.8252,188.5763,37.6746,857.14,2.35,16,MA5_BREAK_HALF,CHOPPY
2231,2015-10-13,2015-11-05,165.8252,185.7617,37.6746,751.1,2.06,23,MA10_BREAK,CHOPPY
5904,2015-10-23,2015-11-05,218.0801,236.7545,29.0626,542.73,2.24,13,MA5_BREAK_HALF,CHOPPY
5904,2015-10-23,2015-11-09,218.0801,232.9563,29.0626,432.34,1.784,17,MA10_BREAK,CHOPPY
1599,2015-11-11,2015-11-12,28.1196,26.1538,461.4022,-907.03,-1.0,1,STOP,CHOPPY
6237,2015-11-03,2015-11-19,24.3713,26.6561,264.0005,603.19,1.754,16,MA5_BREAK_HALF,CHOPPY
6237,2015-11-03,2015-12-09,24.3713,30.6881,264.0005,1667.64,4.851,36,MA10_BREAK,CHOPPY
4154,2016-06-01,2016-06-01,45.7696,48.087,141.8868,328.82,1.109,0,MA5_BREAK_HALF,UPTREND
4154,2016-06-01,2016-06-06,45.7696,47.6525,141.8868,267.16,0.901,5,MA10_BREAK,UPTREND
6407,2016-06-03,2016-06-15,11.0103,10.3396,1188.5118,-797.02,-1.0,12,STOP,UPTREND
1598,2016-06-13,2016-06-20,33.1465,33.5787,197.4424,85.34,0.476,7,MA5_BREAK_HALF,UPTREND
1598,2016-06-13,2016-06-22,33.1465,33.1465,197.4424,0.0,0.0,9,BE_STOP,UPTREND
3530,2016-06-27,2016-06-27,153.8047,148.5094,84.352,-446.66,-1.0,0,STOP,UPTREND
3530,2016-06-28,2016-06-28,162.644,157.0445,79.5643,-445.52,-1.0,0,STOP,UPTREND
5443,2016-07-05,2016-07-11,10.4739,10.2274,1233.0766,-303.89,-0.424,6,MA10_BREAK,UPTREND
6196,2016-06-27,2016-07-25,18.7776,20.0623,690.917,887.68,1.596,28,MA10_BREAK,UPTREND
2356,2016-07-04,2016-07-25,13.9379,15.5426,462.6363,742.4,2.128,21,MA5_BREAK_HALF,UPTREND
2356,2016-07-04,2016-07-26,13.9379,15.2595,462.6363,611.4,1.752,22,MA10_BREAK,UPTREND
5443,2016-07-12,2016-08-09,11.5386,13.3743,561.4713,1030.69,2.864,28,MA5_BREAK_HALF,UPTREND
3520,2016-08-09,2016-08-15,223.5517,207.0283,60.2863,-996.13,-1.0,6,STOP,UPTREND
5443,2016-07-12,2016-08-22,11.5386,13.6693,561.4713,1196.33,3.324,41,MA10_BREAK,UPTREND
3236,2016-08-15,2016-08-25,12.2421,12.7222,1085.513,521.14,1.613,10,MA10_BREAK,UPTREND
2237,2018-06-15,2018-06-20,24.3,24.3,548.2886,0.0,0.0,5,BE_STOP,UPTREND
5410,2018-06-15,2018-06-20,11.4327,11.1083,1165.3784,-378.1,-0.5,5,STOP,UPTREND
5525,2018-06-20,2018-06-20,11.215,11.0917,1194.8656,-147.26,-1.0,0,STOP,UPTREND
2237,2018-06-21,2018-06-26,24.5,23.7133,541.1324,-425.73,-1.0,5,STOP,UPTREND
5464,2018-07-12,2018-07-12,13.2416,13.2416,997.1991,0.0,0.0,0,BE_STOP,CHOPPY
8289,2018-08-29,2018-09-03,10.1925,9.8484,1295.5167,-445.72,-1.0,5,STOP,UPTREND
4942,2019-02-13,2019-02-15,24.5833,24.747,267.4339,43.77,0.14,2,MA5_BREAK_HALF,CHOPPY
4942,2019-02-13,2019-02-22,24.5833,24.7142,267.4339,35.02,0.112,9,MA10_BREAK,CHOPPY
3432,2019-02-20,2019-02-26,26.1836,26.6792,251.3185,124.55,0.648,6,MA5_BREAK_HALF,CHOPPY
3535,2019-03-05,2019-03-05,17.2191,16.4453,766.1468,-592.91,-1.0,0,STOP,CHOPPY
3432,2019-02-20,2019-03-06,26.1836,26.5966,251.3185,103.79,0.54,14,MA10_BREAK,CHOPPY
3432,2019-03-07,2019-03-08,26.927,26.5336,486.8209,-191.52,-0.5,1,STOP,CHOPPY
8467,2019-03-19,2019-03-21,28.9804,28.8993,236.4907,-19.17,-0.051,2,MA5_BREAK_HALF,CHOPPY
8467,2019-03-19,2019-03-22,28.9804,28.1915,236.4907,-186.56,-0.5,3,STOP,CHOPPY
3535,2019-03-06,2019-04-01,16.4568,31.1649,398.7238,5864.44,19.886,26,MA5_BREAK_HALF,CHOPPY
5439,2019-03-14,2019-04-03,31.7912,37.4991,211.8368,1209.16,3.329,20,MA5_BREAK_HALF,CHOPPY
3535,2019-03-06,2019-04-11,16.4568,32.5549,398.7238,6418.7,21.765,36,MA10_BREAK,CHOPPY
5439,2019-03-14,2019-04-11,31.7912,38.5107,211.8368,1423.44,3.919,28,MA10_BREAK,CHOPPY
3551,2019-04-18,2019-04-18,39.3154,39.3154,379.0432,0.0,0.0,0,BE_STOP,UPTREND
3551,2019-04-24,2019-04-24,39.3929,38.5913,376.6852,-301.95,-1.0,0,STOP,UPTREND
3114,2019-04-12,2019-04-26,22.6094,20.9221,659.498,-1112.75,-1.0,14,STOP,CHOPPY
5371,2019-04-02,2019-05-02,32.7674,30.7599,453.1066,-909.64,-1.0,30,STOP,CHOPPY
6221,2019-05-10,2019-05-21,9.6044,10.3656,762.0107,580.04,2.648,11,MA5_BREAK_HALF,UPTREND
6221,2019-05-10,2019-05-23,9.6044,9.6044,762.0107,0.0,0.0,13,BE_STOP,UPTREND
9906,2019-07-11,2019-07-11,12.3451,12.0952,1200.156,-299.92,-1.0,0,STOP,UPTREND
9906,2019-07-12,2019-07-12,12.4634,12.2111,1185.3384,-299.06,-1.0,0,STOP,UPTREND
2101,2019-07-08,2019-07-17,31.4564,33.0513,233.8137,372.93,1.892,9,MA5_BREAK_HALF,UPTREND
2101,2019-07-08,2019-07-23,31.4564,33.3172,233.8137,435.08,2.207,15,MA10_BREAK,UPTREND
9906,2019-07-23,2019-07-24,14.0805,13.938,1052.2414,-149.96,-0.5,1,STOP,UPTREND
8039,2019-07-18,2019-07-29,31.7286,33.6102,232.0968,436.71,0.933,11,MA5_BREAK_HALF,UPTREND
3548,2019-07-24,2019-07-30,53.8708,54.2532,276.2106,105.62,0.241,6,MA10_BREAK,UPTREND
8499,2019-07-29,2019-07-30,103.4943,99.4336,144.1128,-585.19,-1.0,1,STOP,UPTREND
8039,2019-07-18,2019-08-01,31.7286,33.1306,232.0968,325.39,0.696,14,MA10_BREAK,UPTREND
2838,2019-07-22,2019-08-02,7.0941,6.9749,2087.9579,-248.94,-1.0,11,STOP,UPTREND
9906,2019-07-25,2019-08-05,13.9227,13.9227,1069.7382,0.0,0.0,11,BE_STOP,UPTREND
3548,2019-07-31,2019-08-06,54.3332,52.7328,273.2717,-437.34,-1.0,6,STOP,UPTREND
3005,2019-08-02,2019-08-26,31.075,31.9176,477.2208,402.11,0.636,24,MA10_BREAK,UPTREND
8454,2019-09-10,2019-09-17,120.1316,121.2779,62.2067,71.31,0.453,7,MA5_BREAK_HALF,UPTREND
5225,2019-08-29,2019-09-19,32.6419,40.9093,225.4315,1863.73,3.138,21,MA5_BREAK_HALF,CHOPPY
5225,2019-08-29,2019-09-27,32.6419,40.4104,225.4315,1751.26,2.948,29,MA10_BREAK,CHOPPY
8454,2019-09-10,2019-09-27,120.1316,120.1316,62.2067,0.0,0.0,17,BE_STOP,UPTREND
8070,2019-09-11,2019-09-27,11.218,10.9035,1345.7682,-423.27,-1.0,16,STOP,UPTREND
8046,2019-10-22,2019-10-29,45.4616,48.4638,166.3481,499.41,0.956,7,MA5_BREAK_HALF,UPTREND
6239,2019-10-23,2019-10-29,66.2749,68.4361,114.8879,248.29,0.883,6,MA5_BREAK_HALF,UPTREND
8046,2019-10-22,2019-11-01,45.4616,46.491,166.3481,171.23,0.328,10,MA10_BREAK,UPTREND
6239,2019-10-23,2019-11-06,66.2749,68.2199,114.8879,223.46,0.795,14,MA10_BREAK,UPTREND
2849,2019-11-21,2019-11-26,12.7952,12.6291,1193.235,-198.28,-1.0,5,STOP,UPTREND
5309,2019-12-16,2019-12-20,10.6052,10.9411,1431.26,480.77,0.761,4,MA10_BREAK,UPTREND
1519,2019-12-11,2020-01-06,21.7763,20.646,699.9793,-791.16,-1.0,26,STOP,UPTREND
5309,2020-01-06,2020-01-06,15.6918,15.039,969.4986,-632.91,-1.0,0,STOP,UPTREND
6219,2020-01-07,2020-01-07,20.7606,20.7606,728.5445,0.0,0.0,0,BE_STOP,UPTREND
6219,2020-01-09,2020-01-10,21.01,20.4747,719.345,-385.06,-1.0,1,STOP,UPTREND
6219,2020-01-13,2020-01-13,20.7606,20.2317,726.226,-384.13,-1.0,0,STOP,UPTREND
5309,2020-01-07,2020-01-30,15.6438,16.1237,966.8351,463.96,0.737,23,MA10_BREAK,UPTREND
5309,2020-01-31,2020-01-31,14.8281,14.8281,1017.4536,0.0,0.0,0,BE_STOP,CHOPPY
3373,2020-02-06,2020-02-06,14.87,14.672,1014.5841,-200.86,-0.5,0,STOP,CHOPPY
3373,2020-02-07,2020-03-10,14.8367,34.0743,507.5859,9764.76,48.696,32,MA5_BREAK_HALF,CHOPPY
3373,2020-02-07,2020-03-11,14.8367,32.6073,507.5859,9020.13,44.982,33,MA10_BREAK,CHOPPY
3373,2020-03-12,2020-03-12,32.0739,31.2198,542.8056,-463.58,-1.0,0,STOP,CHOPPY
4927,2020-04-29,2020-05-04,48.7557,46.434,355.8952,-826.28,-1.0,5,STOP,CHOPPY
6213,2020-05-11,2020-05-12,124.9068,116.4385,138.092,-1169.4,-1.0,1,STOP,CHOPPY
6213,2020-05-14,2020-05-18,117.7465,109.7637,145.2481,-1159.49,-1.0,4,STOP,CHOPPY
8271,2020-05-28,2020-05-28,39.2356,36.7094,431.7301,-1090.66,-1.0,0,STOP,CHOPPY
1315,2020-05-29,2020-06-02,66.7519,67.9376,125.7393,149.08,0.443,4,MA5_BREAK_HALF,CHOPPY
1315,2020-05-29,2020-06-03,66.7519,66.7519,125.7393,0.0,0.0,5,BE_STOP,CHOPPY
2548,2020-05-26,2020-06-10,53.1732,55.6473,159.4556,394.52,1.791,15,MA5_BREAK_HALF,CHOPPY
2548,2020-05-26,2020-06-11,53.1732,53.9853,159.4556,129.5,0.588,16,MA10_BREAK,CHOPPY
3056,2020-06-03,2020-06-12,11.1151,10.4853,1526.8683,-961.62,-1.0,9,STOP,CHOPPY
6023,2020-06-12,2020-06-15,41.2764,41.5788,409.6156,123.86,0.311,3,MA10_BREAK,CHOPPY
2404,2020-05-26,2020-06-19,145.6,148.7788,116.4665,370.22,0.343,24,MA10_BREAK,CHOPPY
2454,2020-06-17,2020-06-29,355.9326,393.5458,23.7473,893.21,8.436,12,MA5_BREAK_HALF,CHOPPY
4966,2020-07-03,2020-07-03,959.0114,941.6624,17.8192,-309.14,-1.0,0,STOP,CHOPPY
4966,2020-07-06,2020-07-06,950.2132,950.2132,18.0127,0.0,0.0,0,BE_STOP,CHOPPY
4966,2020-07-07,2020-07-07,994.2046,976.2189,17.3328,-311.74,-1.0,0,STOP,CHOPPY
4966,2020-07-08,2020-07-08,945.8139,937.2588,18.1836,-155.56,-0.5,0,STOP,UPTREND
4966,2020-07-10,2020-07-10,985.4063,967.5798,17.7926,-317.18,-1.0,0,STOP,UPTREND
2313,2020-07-08,2020-07-13,40.1658,36.7794,428.1817,-1450.01,-1.0,5,STOP,UPTREND
4966,2020-07-13,2020-07-13,941.4148,924.3842,18.3394,-312.33,-1.0,0,STOP,UPTREND
3014,2020-07-03,2020-07-14,43.7765,49.1351,195.1821,1045.89,1.893,11,MA5_BREAK_HALF,CHOPPY
2454,2020-06-17,2020-07-15,355.9326,431.9471,23.7473,1805.14,17.05,28,MA10_BREAK,CHOPPY
3014,2020-07-03,2020-07-15,43.7765,47.4334,195.1821,713.76,1.292,12,MA10_BREAK,CHOPPY
1773,2020-07-13,2020-07-15,58.0819,55.7822,297.253,-683.59,-1.0,2,STOP,UPTREND
3533,2020-07-09,2020-07-16,366.5195,386.5037,23.7859,475.34,0.803,7,MA5_BREAK_HALF,UPTREND
3533,2020-07-09,2020-07-24,366.5195,383.5273,23.7859,404.55,0.683,15,MA10_BREAK,UPTREND
6241,2020-10-29,2020-10-29,25.5287,26.5233,334.3623,332.57,1.005,0,MA5_BREAK_HALF,UPTREND
6241,2020-10-29,2020-11-02,25.5287,25.0337,334.3623,-165.51,-0.5,4,STOP,UPTREND
3609,2020-11-20,2020-11-23,33.9963,32.7929,502.7773,-605.05,-1.0,3,STOP,UPTREND
3034,2020-12-01,2020-12-07,200.2481,201.5655,42.4896,55.98,0.219,6,MA5_BREAK_HALF,UPTREND
1456,2020-12-07,2020-12-09,14.3447,13.5662,1189.4115,-925.97,-1.0,2,STOP,UPTREND
2206,2020-12-04,2020-12-11,27.3901,27.9667,623.4516,359.5,0.47,7,MA10_BREAK,UPTREND
3034,2020-12-01,2020-12-15,200.2481,205.8471,42.4896,237.9,0.93,14,MA10_BREAK,UPTREND
3034,2020-12-16,2020-12-22,207.1646,209.47,81.9776,189.0,0.37,6,MA10_BREAK,UPTREND
8084,2020-12-29,2021-01-04,72.8,72.7,118.1031,-11.81,-0.035,6,MA5_BREAK_HALF,UPTREND
3034,2020-12-23,2021-01-05,210.7875,236.8065,40.3403,1049.62,4.108,13,MA5_BREAK_HALF,UPTREND
8084,2020-12-29,2021-01-26,72.8,94.4,118.1031,2551.03,7.502,28,MA10_BREAK,UPTREND
3034,2020-12-23,2021-01-28,210.7875,264.143,40.3403,2152.38,8.423,36,MA10_BREAK,UPTREND
5529,2021-04-12,2021-04-26,29.7239,35.7709,298.1464,1802.88,3.201,14,MA5_BREAK_HALF,UPTREND
5529,2021-04-12,2021-04-27,29.7239,34.6637,298.1464,1472.78,2.615,15,MA10_BREAK,UPTREND
1616,2021-04-27,2021-04-29,10.6117,10.4337,1712.7236,-304.85,-0.5,2,STOP,UPTREND
1616,2021-05-04,2021-05-04,9.6343,9.3111,1878.24,-607.04,-1.0,0,STOP,UPTREND
1609,2021-05-05,2021-05-11,24.7193,24.7193,728.9686,0.0,0.0,6,BE_STOP,UPTREND
1609,2021-05-12,2021-05-12,22.9426,21.8012,785.4206,-896.5,-1.0,0,STOP,CHOPPY
2064,2021-07-07,2021-07-13,17.7078,17.797,1011.7614,90.25,0.077,6,MA10_BREAK,UPTREND
3443,2021-07-13,2021-07-16,443.1416,417.0744,40.6329,-1059.18,-1.0,3,STOP,UPTREND
3037,2021-07-23,2021-07-28,135.4055,123.1783,130.9184,-1600.77,-1.0,5,STOP,UPTREND
6409,2021-06-29,2021-08-03,1182.1609,1182.1609,7.5741,-0.0,-0.0,35,MA5_BREAK_HALF,UPTREND
6409,2021-06-29,2021-08-05,1182.1609,1173.2052,7.5741,-67.83,-0.152,37,MA10_BREAK,UPTREND
6525,2021-08-09,2021-08-09,86.3066,82.8248,203.6676,-709.13,-1.0,0,STOP,UPTREND
3678,2021-09-22,2021-10-01,14.503,19.0984,602.9517,2770.82,7.556,9,MA5_BREAK_HALF,CHOPPY
3585,2021-09-28,2021-10-01,8.5002,7.9106,2123.2924,-1251.92,-1.0,3,STOP,UPTREND
3678,2021-09-22,2021-10-04,14.503,16.5267,602.9517,1220.18,3.327,12,MA10_BREAK,CHOPPY
6167,2021-12-02,2021-12-08,11.9773,12.3011,1488.7767,481.93,0.564,6,MA10_BREAK,UPTREND
6167,2021-12-10,2021-12-13,12.0236,12.2548,744.0305,172.04,0.401,3,MA5_BREAK_HALF,UPTREND
6167,2021-12-10,2022-01-03,12.0236,14.752,744.0305,2030.03,4.735,24,MA10_BREAK,UPTREND
1443,2022-08-23,2022-08-23,20.6,20.0382,881.8977,-495.47,-1.0,0,STOP,CHOPPY
1443,2022-08-24,2022-08-25,20.2,20.2,896.295,0.0,0.0,1,BE_STOP,CHOPPY
5464,2022-12-15,2022-12-20,23.0108,22.8358,393.4064,-68.84,-0.216,5,MA5_BREAK_HALF,CHOPPY
5464,2022-12-15,2022-12-23,23.0108,22.6063,393.4064,-159.13,-0.5,8,STOP,CHOPPY
5353,2023-03-06,2023-03-10,31.3597,29.2183,576.4296,-1234.37,-1.0,4,STOP,UPTREND
2471,2023-03-13,2023-03-16,35.5775,34.0951,503.7553,-746.76,-1.0,3,STOP,UPTREND
8926,2023-03-14,2023-03-28,30.5138,34.9536,293.4137,1302.71,4.688,14,MA5_BREAK_HALF,UPTREND
8926,2023-03-14,2023-03-31,30.5138,34.3482,293.4137,1125.07,4.048,17,MA10_BREAK,UPTREND
5388,2023-03-29,2023-04-07,80.5886,82.8937,112.6381,259.64,0.649,9,MA5_BREAK_HALF,UPTREND
5388,2023-03-29,2023-04-13,80.5886,81.6479,112.6381,119.31,0.298,15,MA10_BREAK,UPTREND
4907,2023-05-24,2023-06-01,33.8747,32.9441,536.6793,-499.45,-1.0,8,STOP,UPTREND
2312,2023-07-19,2023-07-19,17.0844,16.7656,1060.4672,-338.01,-1.0,0,STOP,UPTREND
2312,2023-07-20,2023-07-20,15.6527,15.5067,1154.7619,-168.61,-0.5,0,STOP,UPTREND
2312,2023-07-21,2023-07-21,15.5573,15.4122,1160.4917,-168.42,-0.5,0,STOP,UPTREND
6449,2023-08-11,2023-08-11,63.0875,61.9017,285.8417,-338.97,-1.0,0,STOP,CHOPPY
6449,2023-08-14,2023-08-14,61.7534,60.5926,291.3312,-338.17,-1.0,0,STOP,CHOPPY
3051,2023-08-24,2023-08-25,27.8158,26.192,645.2599,-1047.75,-1.0,1,STOP,CHOPPY
6884,2023-10-05,2023-10-16,60.3105,57.0795,295.4287,-954.51,-1.0,11,STOP,CHOPPY
4938,2023-10-12,2023-10-20,71.8299,69.0813,248.0014,-681.65,-1.0,8,STOP,UPTREND
6884,2023-10-20,2023-10-26,61.8397,58.5269,286.7053,-949.81,-1.0,6,STOP,CHOPPY
2072,2023-10-17,2023-10-31,188.0942,205.0614,93.9264,1593.67,2.038,14,MA10_BREAK,UPTREND
1514,2023-11-27,2023-12-15,57.8696,81.3908,152.873,3595.76,9.267,18,MA5_BREAK_HALF,UPTREND
1514,2023-11-27,2023-12-18,57.8696,78.3107,152.873,3124.88,8.054,21,MA10_BREAK,UPTREND
3711,2023-12-15,2023-12-18,124.669,122.2341,149.4846,-363.99,-1.0,3,STOP,UPTREND
3711,2023-12-19,2023-12-21,122.8013,120.4028,150.4854,-360.94,-1.0,2,STOP,UPTREND
2471,2023-12-14,2023-12-26,50.8901,48.6423,365.9039,-822.48,-1.0,12,STOP,UPTREND
5478,2024-01-24,2024-01-25,134.8755,129.8955,67.9888,-338.59,-0.429,1,MA5_BREAK_HALF,UPTREND
5478,2024-01-24,2024-01-26,134.8755,129.0655,67.9888,-395.02,-0.5,2,STOP,UPTREND
4749,2024-02-27,2024-02-27,605.7966,650.1232,30.1229,1335.25,1.224,0,MA10_BREAK,UPTREND
3689,2024-03-11,2024-03-11,72.4985,72.3109,254.0088,-47.65,-0.06,0,MA10_BREAK,UPTREND
3689,2024-03-12,2024-03-12,72.4985,73.7178,253.9267,309.6,0.387,0,MA10_BREAK,UPTREND
3689,2024-03-13,2024-03-13,74.5619,71.32,247.4188,-802.09,-1.0,0,STOP,UPTREND
3689,2024-03-14,2024-03-15,73.155,69.9744,250.8063,-797.73,-1.0,1,STOP,UPTREND
2025,2024-03-15,2024-03-15,19.5413,18.588,935.763,-892.0,-1.0,0,STOP,UPTREND
2611,2024-04-23,2024-05-03,21.0182,24.6921,431.4486,1585.1,3.166,10,MA5_BREAK_HALF,CHOPPY
1612,2024-04-23,2024-05-03,33.3842,31.8639,543.2675,-825.89,-1.0,10,STOP,CHOPPY
2611,2024-04-23,2024-05-09,21.0182,24.2649,431.4486,1400.79,2.798,16,MA10_BREAK,CHOPPY
6629,2024-05-13,2024-05-16,90.4801,90.4801,203.4318,0.0,0.0,3,BE_STOP,UPTREND
6599,2024-05-27,2024-05-27,40.2583,37.4794,457.2109,-1270.54,-1.0,0,STOP,UPTREND
6599,2024-05-29,2024-05-29,38.7391,36.0651,471.0411,-1259.58,-1.0,0,STOP,UPTREND
2249,2024-06-05,2024-06-05,105.1529,101.3674,172.0377,-651.25,-1.0,0,STOP,UPTREND
2249,2024-06-07,2024-06-19,99.7406,109.0188,90.2784,837.62,2.584,12,MA5_BREAK_HALF,UPTREND
2249,2024-06-07,2024-06-24,99.7406,106.6993,90.2784,628.22,1.938,17,MA10_BREAK,UPTREND
5508,2024-06-20,2024-06-25,184.9642,175.1845,98.4962,-963.27,-1.0,5,STOP,UPTREND
6729,2024-07-11,2024-07-11,27.5485,26.4524,655.9953,-719.03,-1.0,0,STOP,UPTREND
6416,2024-10-07,2024-10-08,159.5189,146.3878,112.7252,-1480.21,-1.0,1,STOP,UPTREND
3680,2024-10-08,2024-10-16,586.717,550.5361,30.5089,-1103.84,-1.0,8,STOP,UPTREND
2883,2024-10-14,2024-10-21,15.8961,16.0837,559.1994,104.89,0.36,7,MA5_BREAK_HALF,UPTREND
2850,2024-10-14,2024-10-22,91.2901,91.2901,194.7442,0.0,0.0,8,MA10_BREAK,UPTREND
2883,2024-10-14,2024-10-23,15.8961,15.9899,559.1994,52.44,0.18,9,MA10_BREAK,UPTREND
5493,2024-10-24,2024-11-13,97.6994,87.6638,180.9476,-1815.91,-1.0,20,STOP,UPTREND
8044,2024-11-14,2024-11-14,53.0,51.3573,329.2731,-540.91,-1.0,0,STOP,UPTREND
1319,2024-11-18,2024-11-21,107.5055,103.1274,161.7021,-707.94,-1.0,3,STOP,UPTREND
1319,2024-11-25,2024-12-03,106.0784,111.311,81.5216,426.57,1.211,8,MA5_BREAK_HALF,UPTREND
1319,2024-11-25,2024-12-06,106.0784,109.4083,81.5216,271.45,0.771,11,MA10_BREAK,UPTREND
3211,2024-12-10,2024-12-11,190.3563,181.4194,91.2784,-815.75,-1.0,1,STOP,UPTREND
6023,2024-12-06,2024-12-18,85.566,83.3019,203.4319,-460.6,-1.0,12,STOP,UPTREND
3711,2025-01-07,2025-01-09,163.3303,159.9072,105.4494,-360.96,-0.5,2,STOP,UPTREND
3008,2025-02-03,2025-02-03,2552.4064,2552.4064,6.7301,0.0,0.0,0,BE_STOP,UPTREND
3008,2025-02-06,2025-02-10,2646.9402,2596.3296,6.4897,-328.45,-1.0,4,STOP,UPTREND
3008,2025-02-11,2025-02-14,2580.7667,2531.4214,6.6402,-327.66,-1.0,3,STOP,UPTREND
5206,2025-02-17,2025-02-26,39.3174,41.2878,217.4091,428.37,0.601,9,MA5_BREAK_HALF,UPTREND
5206,2025-02-17,2025-03-04,39.3174,41.3774,217.4091,447.84,0.628,15,MA10_BREAK,UPTREND
3052,2025-06-16,2025-06-19,13.2847,12.7269,1329.5394,-741.56,-1.0,3,STOP,CHOPPY
