date,equity
2016-05-26,100000.0
2016-05-27,99950.93182363416
2016-05-31,99624.52933856302
2016-06-01,99632.53913068541
2016-06-02,99419.83276754223
2016-06-03,99363.1285499881
2016-06-06,99461.68474741706
2016-06-07,99528.40567716122
2016-06-08,99843.14508529098
2016-06-09,99645.36526732669
2016-06-10,99155.87838331627
2016-06-13,98817.87791968671
2016-06-14,98715.70509321454
2016-06-15,98714.4446348732
2016-06-16,98758.73410159709
2016-06-17,98178.53901351395
2016-06-20,98674.41414699107
2016-06-21,99285.7343632036
2016-06-22,98724.84864351848
2016-06-23,99715.46662714591
2016-06-24,98817.5997399143
2016-06-27,97034.76004818911
2016-06-28,98017.25082724265
2016-06-29,99071.59504798314
2016-06-30,100059.4056154373
2016-07-01,99842.5550540763
2016-07-05,99256.14628578202
2016-07-06,100202.17898257324
2016-07-07,100467.1072451975
2016-07-08,100980.00618266218
2016-07-11,100740.42932907754
2016-07-12,101170.04348951229
2016-07-13,100559.59289688314
2016-07-14,100461.98306868272
2016-07-15,100644.48541043873
2016-07-18,100821.59853823061
2016-07-19,100759.63451928344
2016-07-20,101132.68538103854
2016-07-21,100794.28942376838
2016-07-22,101039.18926918923
2016-07-25,100974.02181427652
2016-07-26,101265.90433282008
2016-07-27,101166.87136513891
2016-07-28,102217.33406932978
2016-07-29,101742.77915100008
2016-08-01,100121.58907647777
2016-08-02,99678.34504698843
2016-08-03,99806.9251540609
2016-08-04,98757.66374812389
2016-08-05,99040.04768505006
2016-08-08,98384.8608641783
2016-08-09,98742.43600252131
2016-08-10,98759.26389423334
2016-08-11,98944.47713623676
2016-08-12,98964.51496307124
2016-08-15,98814.55857263331
2016-08-16,98425.73678396479
2016-08-17,99577.66741417599
2016-08-18,100466.87881374962
2016-08-19,100198.97077687334
2016-08-22,100493.3113938843
2016-08-23,100685.84154385005
2016-08-24,100477.21559413124
2016-08-25,99715.26291571908
2016-08-26,100062.03605181433
2016-08-29,99936.74010737338
2016-08-30,99521.12713814728
2016-08-31,99623.74751699736
2016-09-01,98772.90666865508
2016-09-02,99713.30129853683
2016-09-06,100306.41087176124
2016-09-07,100301.3327874367
2016-09-08,100142.00775985609
2016-09-09,97664.74257182961
2016-09-12,98250.6101819922
2016-09-13,97174.29672358677
2016-09-14,97088.3189893213
2016-09-15,97720.51170881951
2016-09-16,97904.55750419472
2016-09-19,98575.25262219846
2016-09-20,98517.2111343373
2016-09-21,99317.74303040086
2016-09-22,99968.74503754856
2016-09-23,99266.0669613895
2016-09-26,97867.10582213645
2016-09-27,98597.71560647484
2016-09-28,98251.82063564434
2016-09-29,97084.57496850973
2016-09-30,97922.36477084532
2016-10-03,97816.59562543854
2016-10-04,97681.11864182397
2016-10-05,97773.95985374649
2016-10-06,97432.95196952592
2016-10-07,97509.15577878043
2016-10-10,97509.35792860069
2016-10-11,96703.77704420133
2016-10-12,96620.46653568961
2016-10-13,96433.5032123358
2016-10-14,96567.25643951666
2016-10-17,96290.02941042275
2016-10-18,96536.04246030591
2016-10-19,97148.69447840314
2016-10-20,96859.93546163621
2016-10-21,96827.35460622188
2016-10-24,97189.09962335083
2016-10-25,97142.82459012532
2016-10-26,97166.97875484327
2016-10-27,96190.27179614885
2016-10-28,96174.53949337533
2016-10-31,96345.37967137809
2016-11-01,95900.71587558962
2016-11-02,95434.59501687135
2016-11-03,95582.5476321747
2016-11-04,95708.09715909019
2016-11-07,96596.32057314343
2016-11-08,96488.25622782613
2016-11-09,96574.70534918443
2016-11-10,96055.98888353728
2016-11-11,96607.12592080029
2016-11-14,96607.12592080029
2016-11-15,96607.12592080029
2016-11-16,96607.12592080029
2016-11-17,96607.12592080029
2016-11-18,96607.12592080029
2016-11-21,96607.12592080029
2016-11-22,96607.12592080029
2016-11-23,96607.12592080029
2016-11-25,96607.12592080029
2016-11-28,96607.12592080029
2016-11-29,96607.12592080029
2016-11-30,96607.12592080029
2016-12-01,96607.12592080029
2016-12-02,96607.12592080029
2016-12-05,96607.12592080029
2016-12-06,96496.337932359
2016-12-07,96496.337932359
2016-12-08,96919.00481019003
2016-12-09,96432.53936746309
2016-12-12,96594.54698320184
2016-12-13,97055.09498407246
2016-12-14,96819.22610027698
2016-12-15,96386.98749570554
2016-12-16,96326.20492947532
2016-12-19,96456.30468814459
2016-12-20,97108.23286828579
2016-12-21,96988.67591199226
2016-12-22,96706.3156026954
2016-12-23,96861.53704732275
2016-12-27,97086.07476345036
2016-12-28,96580.36464274739
2016-12-29,96559.62970521567
2016-12-30,96558.91534902994
2017-01-03,97078.64444530959
2017-01-04,97536.36534265497
2017-01-05,96768.19351009063
2017-01-06,96747.26711986082
2017-01-09,96559.80663340742
2017-01-10,97917.50869040984
2017-01-11,97062.28146575858
2017-01-12,96896.47156433572
2017-01-13,97529.06490587769
2017-01-17,96232.04180253776
2017-01-18,96932.80410002207
2017-01-19,96505.76692101774
2017-01-20,96743.13220003727
2017-01-23,96948.18737147833
2017-01-24,98701.02694733397
2017-01-25,98907.37875290075
2017-01-26,98375.7158084728
2017-01-27,98324.2971106572
2017-01-30,97613.73232129564
2017-01-31,98441.56003247116
2017-02-01,99823.08734402045
2017-02-02,100204.87143998295
2017-02-03,101267.19949026586
2017-02-06,100818.74186064128
2017-02-07,100560.00671406282
2017-02-08,100939.7882186408
2017-02-09,101723.71661208887
2017-02-10,102492.0397563157
2017-02-13,102475.16249310932
2017-02-14,103347.4192610207
2017-02-15,104463.37097337886
2017-02-16,104500.11094440395
2017-02-17,105061.01743308161
2017-02-21,107296.07035332407
2017-02-22,108525.13237719945
2017-02-23,107459.62006451038
2017-02-24,108677.88494036607
2017-02-27,108724.97511726683
2017-02-28,107296.48473932689
2017-03-01,109755.62887136146
2017-03-02,108713.97993521187
2017-03-03,109167.99280591012
2017-03-06,108071.88896248834
2017-03-07,106342.66999251272
2017-03-08,105898.42815169222
2017-03-09,105958.69340156592
2017-03-10,106379.03413500587
2017-03-13,105394.68374630771
2017-03-14,104548.51104281087
2017-03-15,105902.59653744605
2017-03-16,105992.83015774986
2017-03-17,106163.22556731424
2017-03-20,106169.36980590792
2017-03-21,104091.7334329877
2017-03-22,104786.7958623918
2017-03-23,105415.71044200592
2017-03-24,105398.65879634256
2017-03-27,105933.47730830667
2017-03-28,106347.12443545857
2017-03-29,106000.86576792307
2017-03-30,105434.62762588236
2017-03-31,105541.72407131342
2017-04-03,105346.11585972935
2017-04-04,105146.67796182979
2017-04-05,104467.67991919426
2017-04-06,104800.66523559275
2017-04-07,104769.45782530692
2017-04-10,104652.58893069669
2017-04-11,104886.70018687115
2017-04-12,104510.73800309311
2017-04-13,104109.41728027789
2017-04-17,105133.24461899292
2017-04-18,104957.62205496119
2017-04-19,106188.88871570473
2017-04-20,107100.43717954823
2017-04-21,107055.82700208877
2017-04-24,108624.72560271129
2017-04-25,109234.01291486369
2017-04-26,109511.45646675762
2017-04-27,110414.20582117279
2017-04-28,110838.40577783009
2017-05-01,111340.01936431065
2017-05-02,110681.76692918656
2017-05-03,109728.78523533627
2017-05-04,107862.77281090402
2017-05-05,109529.7649617042
2017-05-08,108923.92303421113
2017-05-09,108867.01413219507
2017-05-10,109614.67819868076
2017-05-11,108866.73456923435
2017-05-12,109008.44727480432
2017-05-15,110012.81135900857
2017-05-16,110970.92466811645
2017-05-17,106974.92179060509
2017-05-18,107956.95427406562
2017-05-19,109255.65336055808
2017-05-22,109099.49514877277
2017-05-23,109038.87648886556
2017-05-24,109184.54397531625
2017-05-25,110683.96719626187
2017-05-26,110422.81947586521
2017-05-30,109540.73226733303
2017-05-31,109730.80492551894
2017-06-01,111397.87979293277
2017-06-02,111372.17183990311
2017-06-05,110978.57112481349
2017-06-06,111547.10066676754
2017-06-07,111881.88814411635
2017-06-08,113807.22402928828
2017-06-09,111429.86233971195
2017-06-12,109124.46497682246
2017-06-13,108383.06033473836
2017-06-14,107497.80670501909
2017-06-15,106833.56070317906
2017-06-16,106899.51557954113
2017-06-19,108889.2821200666
2017-06-20,107540.4485777635
2017-06-21,107998.23672979127
2017-06-22,109112.56868675083
2017-06-23,110338.97654759037
2017-06-26,109512.3381482031
2017-06-27,107726.03481255472
2017-06-28,109522.4800370285
2017-06-29,107338.46709678185
2017-06-30,107527.56064805484
2017-07-03,106961.63778355208
2017-07-05,107859.64414957957
2017-07-06,107264.08381882045
2017-07-07,108773.5697838
2017-07-10,108275.50435499795
2017-07-11,108088.31971768528
2017-07-12,109700.9410621285
2017-07-13,109579.89912458321
2017-07-14,109304.93385291247
2017-07-17,109249.38423513187
2017-07-18,108990.95926885605
2017-07-19,109416.88541068151
2017-07-20,108841.92116246498
2017-07-21,108307.75170684396
2017-07-24,108766.5834199292
2017-07-25,108893.85922696535
2017-07-26,108702.53373822672
2017-07-27,107064.0153168749
2017-07-28,108818.55223200808
2017-07-31,107596.21664791892
2017-08-01,108200.35674775315
2017-08-02,107806.85879682741
2017-08-03,106556.67969916135
2017-08-04,106441.7156948866
2017-08-07,107612.97992420502
2017-08-08,108037.46702615253
2017-08-09,109010.11688122724
2017-08-10,106965.45790331482
2017-08-11,107591.50341354872
2017-08-14,108688.53885055048
2017-08-15,108908.57391995535
2017-08-16,109181.45859312642
2017-08-17,106886.55395118296
2017-08-18,107117.07126900315
2017-08-21,106916.53891887401
2017-08-22,108165.75946936524
2017-08-23,108456.77338948776
2017-08-24,108932.06937059158
2017-08-25,108032.33756393433
2017-08-28,108791.81814758285
2017-08-29,108928.10585240273
2017-08-30,109729.00945808727
2017-08-31,111172.85031069402
2017-09-01,110837.57296267772
2017-09-05,111470.44455899403
2017-09-06,110630.9095362477
2017-09-07,111889.35664654578
2017-09-08,112098.87918619157
2017-09-11,112682.96417193938
2017-09-12,113042.75337358192
2017-09-13,112386.6173057537
2017-09-14,112774.74725595785
2017-09-15,113142.1175593208
2017-09-18,116712.49587122942
2017-09-19,116899.07683160515
2017-09-20,116434.1792341003
2017-09-21,116252.56722786138
2017-09-22,117240.48744135832
2017-09-25,115032.68474395435
2017-09-26,114488.47088040462
2017-09-27,118109.65880071363
2017-09-28,118216.10022540999
2017-09-29,120143.82677482764
2017-10-02,121687.28942530285
2017-10-03,121631.346045533
2017-10-04,121939.36494416102
2017-10-05,122007.08507394335
2017-10-06,122957.16719478821
2017-10-09,122862.41319839875
2017-10-10,122487.88946757998
2017-10-11,123468.32417069712
2017-10-12,123263.28374896737
2017-10-13,123714.81818350033
2017-10-16,123785.7333030581
2017-10-17,123516.16961488705
2017-10-18,123428.31408360666
2017-10-19,122954.87462474621
2017-10-20,124475.95814438774
2017-10-23,124661.56514813227
2017-10-24,124845.79945751186
2017-10-25,123656.64846202472
2017-10-26,124257.95675658493
2017-10-27,128810.59285487894
2017-10-30,127873.23471763298
2017-10-31,129912.51782794688
2017-11-01,127548.76095272497
2017-11-02,128681.9193040301
2017-11-03,129314.86498683343
2017-11-06,129951.78877056448
2017-11-07,129242.7846478224
2017-11-08,131918.45856254234
2017-11-09,131637.26427345214
2017-11-10,131148.28068070876
2017-11-13,132018.68288765027
2017-11-14,131979.09509663848
2017-11-15,130401.17845756303
2017-11-16,132641.40335215323
2017-11-17,132510.98582491252
2017-11-20,133641.0027921845
2017-11-21,134698.84802061008
2017-11-22,133347.84560471578
2017-11-24,134005.6585957439
2017-11-27,133816.6353314286
2017-11-28,134750.26083651464
2017-11-29,128567.73764242575
2017-11-30,128248.68928973711
2017-12-01,126257.17306108505
2017-12-04,119822.665337871
2017-12-05,120688.67269746913
2017-12-06,122430.11034978551
2017-12-07,125755.81829645764
2017-12-08,124974.60763211266
2017-12-11,124252.67145556389
2017-12-12,123563.47414564385
2017-12-13,124549.69439847056
2017-12-14,124078.41092639205
2017-12-15,126058.29783653728
2017-12-18,126840.40280848919
2017-12-19,125766.16389029246
2017-12-20,125879.10723783025
2017-12-21,123688.88367614054
2017-12-22,123877.18274634813
2017-12-26,124695.32145610856
2017-12-27,124737.82937990247
2017-12-28,124459.62252393243
2017-12-29,123726.8695499319
2018-01-02,124546.9974624853
2018-01-03,125206.32797577317
2018-01-04,124963.15346718892
2018-01-05,127204.5836770785
2018-01-08,128978.50543361138
2018-01-09,128434.21232771149
2018-01-10,127985.70029619867
2018-01-11,130348.92684306609
2018-01-12,131704.43037327597
2018-01-16,130612.51241936978
2018-01-17,132921.38548336
2018-01-18,133494.3332361637
2018-01-19,134151.95338629305
2018-01-22,133836.93775224098
2018-01-23,134037.04070896053
2018-01-24,134528.31729683327
2018-01-25,134889.16950705077
2018-01-26,137315.05503734146
2018-01-29,135325.75431836414
2018-01-30,134559.0423785132
2018-01-31,134151.68953605136
2018-02-01,132849.6222698895
2018-02-02,131425.39097180855
2018-02-05,126699.36632787621
2018-02-06,128875.45408505085
2018-02-07,128529.92270187964
2018-02-08,122758.17187917743
2018-02-09,124517.20249293768
2018-02-12,125742.0716716175
2018-02-13,128200.749521286
2018-02-14,130162.5777236607
2018-02-15,133540.9282557491
2018-02-16,134156.70043932644
2018-02-20,135390.87733393887
2018-02-21,134000.78201042634
2018-02-22,135146.34037810605
2018-02-23,136884.1073040249
2018-02-26,138007.15242229926
2018-02-27,137004.2890810511
2018-02-28,135746.52869492437
2018-03-01,132830.7119441871
2018-03-02,134686.7083783748
2018-03-05,135187.91395219343
2018-03-06,135276.4583546944
2018-03-07,136600.3070057517
2018-03-08,138483.47506760908
2018-03-09,139740.34579081103
2018-03-12,140128.54489098967
2018-03-13,138531.8884378059
2018-03-14,139196.5911165241
2018-03-15,138687.14172205204
2018-03-16,138364.69916699946
2018-03-19,136718.3934744835
2018-03-20,138385.92412667026
2018-03-21,138665.88632620338
2018-03-22,136266.85211352963
2018-03-23,133468.65423319358
2018-03-26,136196.16750432964
2018-03-27,133109.6189989809
2018-03-28,130703.3548572622
2018-03-29,132623.0390104821
2018-04-02,130643.09499520512
2018-04-03,132119.68786871896
2018-04-04,133709.6904856333
2018-04-05,134932.59893241158
2018-04-06,133098.58598969606
2018-04-09,133620.75605324912
2018-04-10,136390.00193777296
2018-04-11,135450.1278215564
2018-04-12,137411.3355846453
2018-04-13,136547.2981544988
2018-04-16,137086.34840854804
2018-04-17,138369.2240288358
2018-04-18,138468.7461589033
2018-04-19,137903.2467712887
2018-04-20,137194.50414515007
2018-04-23,136750.5179362417
2018-04-24,135823.2233900259
2018-04-25,135129.56985842466
2018-04-26,135273.47502841565
2018-04-27,135413.19206950782
2018-04-30,135410.62940579792
2018-05-01,136003.07779866148
2018-05-02,136698.91683071665
2018-05-03,136754.76181618194
2018-05-04,136240.69837347788
2018-05-07,137386.0828072112
2018-05-08,137306.15151665208
2018-05-09,140362.3324348103
2018-05-10,141799.59722281113
2018-05-11,141074.91490118712
2018-05-14,140946.46581143283
2018-05-15,140313.37146508775
2018-05-16,141799.82721507354
2018-05-17,142996.35369072712
2018-05-18,143514.6479555103
2018-05-21,142563.3862646439
2018-05-22,141036.10794680272
2018-05-23,141395.727543665
2018-05-24,142208.8601505155
2018-05-25,142092.53271486907
2018-05-29,142222.82721088183
2018-05-30,143851.2163035822
2018-05-31,144002.96463363493
2018-06-01,145410.9055291191
2018-06-04,146286.55474927102
2018-06-05,147203.14085107486
2018-06-06,146879.36455409726
2018-06-07,141631.7936796255
2018-06-08,142684.6436743047
2018-06-11,142825.93059615642
2018-06-12,145444.07301639544
2018-06-13,144323.92536928074
2018-06-14,144903.9425993587
2018-06-15,144287.10007872054
2018-06-18,145566.72698774977
2018-06-19,143079.0863368047
2018-06-20,143248.51362759303
2018-06-21,141490.83994767454
2018-06-22,140531.109536049
2018-06-25,136885.6832275564
2018-06-26,138176.97981568569
2018-06-27,135905.71243647503
2018-06-28,138469.3804982408
2018-06-29,138442.27629808476
2018-07-02,139485.5590144156
2018-07-03,139359.71728481064
2018-07-05,140401.46972701405
2018-07-06,142752.4166185575
2018-07-09,142615.85985445915
2018-07-10,142938.60151207366
2018-07-11,141873.29498448176
2018-07-12,145673.4836960073
2018-07-13,144875.4607689339
2018-07-16,144646.54330703063
2018-07-17,146974.07455378395
2018-07-18,147440.9918068716
2018-07-19,147498.34774145178
2018-07-20,147053.34941751143
2018-07-23,147534.12865771016
2018-07-24,145734.16461402064
2018-07-25,148275.64370996732
2018-07-26,148564.236799611
2018-07-27,144786.86723222115
2018-07-30,139618.9365300301
2018-07-31,140708.00805535587
2018-08-01,142560.58408876415
2018-08-02,149274.72974120858
2018-08-03,149676.29982607358
2018-08-06,150939.80876152893
2018-08-07,153126.74951547894
2018-08-08,150591.5638523049
2018-08-09,152985.5119718553
2018-08-10,153651.7364647199
2018-08-13,152705.31553458516
2018-08-14,154533.78582819368
2018-08-15,153172.57739213397
2018-08-16,153908.1673363739
2018-08-17,154477.5897611325
2018-08-20,155192.1876997399
2018-08-21,155068.68643592644
2018-08-22,155727.93922832923
2018-08-23,156640.06839607644
2018-08-24,158775.36223944082
2018-08-27,159192.86221923638
2018-08-28,159740.45389697904
2018-08-29,161373.69019600516
2018-08-30,161614.43243262195
2018-08-31,162846.64490155943
2018-09-04,164363.0172776383
2018-09-05,161888.40426895593
2018-09-06,162231.3415543587
2018-09-07,162595.6217915064
2018-09-10,164445.9881451984
2018-09-11,164555.65861254942
2018-09-12,165882.84908102587
2018-09-13,165231.02485293063
2018-09-14,165261.03515293152
2018-09-17,162055.9039882817
2018-09-18,163201.963051474
2018-09-19,160395.10613244446
2018-09-20,160672.47820732248
2018-09-21,158263.75962081295
2018-09-24,159460.1208574485
2018-09-25,162187.53051813424
2018-09-26,162417.92001457652
2018-09-27,162952.72303700633
2018-09-28,163068.9852482152
2018-10-01,162325.57515404793
2018-10-02,160585.64801061753
2018-10-03,161392.00828380126
2018-10-04,159032.3522977489
2018-10-05,157112.13274520996
2018-10-08,155067.97821842076
2018-10-09,154612.3541845379
2018-10-10,148088.79340895568
2018-10-11,146212.28200700012
2018-10-12,150229.99700373513
2018-10-15,149975.059435928
2018-10-16,152147.8607548137
2018-10-17,149502.03035160416
2018-10-18,148349.60828810465
2018-10-19,146624.66723620833
2018-10-22,148099.9757040687
2018-10-23,147193.60491652755
2018-10-24,141697.66784609598
2018-10-25,144320.48946910363
2018-10-26,143353.18106982706
2018-10-29,143205.65964194288
2018-10-30,143727.49720813974
2018-10-31,144546.497318786
2018-11-01,145130.91898405156
2018-11-02,141560.0686878907
2018-11-05,141861.29621408295
2018-11-06,142256.1501070155
2018-11-07,143819.6017127373
2018-11-08,144034.58237373116
2018-11-09,142594.22838983324
2018-11-12,142052.75223130122
2018-11-13,141730.7108363068
2018-11-14,141396.60442500748
2018-11-15,139838.32233931753
2018-11-16,140110.95195461035
2018-11-19,140024.8528348229
2018-11-20,139465.256490239
2018-11-21,139465.256490239
2018-11-23,139465.256490239
2018-11-26,139465.256490239
2018-11-27,139465.256490239
2018-11-28,139465.256490239
2018-11-29,139465.256490239
2018-11-30,139465.256490239
